,Store ID,UPC,Price,Banner,Northern California,New York,Kansas,Texas
10311,98638,254804864,56.69,Whole Foods,49.19,6.59,1.99,37.39
10312,98638,125829867,14.09,Whole Foods,49.19,6.59,1.99,37.39
10313,98638,768628469,8.99,Whole Foods,49.19,6.59,1.99,37.39
10314,98638,421047592,2.99,Whole Foods,49.19,6.59,1.99,37.39
10315,98638,731963540,52.89,Whole Foods,49.19,6.59,1.99,37.39
10316,98638,296821950,6.49,Whole Foods,49.19,6.59,1.99,37.39
10317,98638,557394018,45.79,Whole Foods,49.19,6.59,1.99,37.39
10318,98638,508453812,39.89,Whole Foods,49.19,6.59,1.99,37.39
10319,98638,246585815,14.39,Whole Foods,49.19,6.59,1.99,37.39
10320,98638,826777526,48.19,Whole Foods,49.19,6.59,1.99,37.39
10321,98638,762710881,45.09,Whole Foods,49.19,6.59,1.99,37.39
10322,98638,810777505,27.89,Whole Foods,49.19,6.59,1.99,37.39
10323,98638,124091247,51.59,Whole Foods,49.19,6.59,1.99,37.39
10324,98638,587816654,35.99,Whole Foods,49.19,6.59,1.99,37.39
10325,98638,311149036,48.59,Whole Foods,49.19,6.59,1.99,37.39
10326,98638,426909634,12.59,Whole Foods,49.19,6.59,1.99,37.39
10327,98638,258597638,40.69,Whole Foods,49.19,6.59,1.99,37.39
10328,98638,371889838,8.09,Whole Foods,49.19,6.59,1.99,37.39
10329,98638,285189163,18.99,Whole Foods,49.19,6.59,1.99,37.39
10330,98638,106599165,36.19,Whole Foods,49.19,6.59,1.99,37.39
10331,98638,45845527,1.59,Whole Foods,49.19,6.59,1.99,37.39
10332,98638,291765113,34.99,Whole Foods,49.19,6.59,1.99,37.39
10333,98638,205698731,3.59,Whole Foods,49.19,6.59,1.99,37.39
10334,98638,352259734,19.29,Whole Foods,49.19,6.59,1.99,37.39
10335,98638,227635624,6.69,Whole Foods,49.19,6.59,1.99,37.39
10336,98638,708930835,17.39,Whole Foods,49.19,6.59,1.99,37.39
10337,98638,514987291,53.79,Whole Foods,49.19,6.59,1.99,37.39
10338,98638,812264326,29.19,Whole Foods,49.19,6.59,1.99,37.39
10339,98638,980150388,50.49,Whole Foods,49.19,6.59,1.99,37.39
10340,98638,677674656,19.29,Whole Foods,49.19,6.59,1.99,37.39
10341,98638,746596885,6.29,Whole Foods,49.19,6.59,1.99,37.39
10342,98638,93351329,12.49,Whole Foods,49.19,6.59,1.99,37.39
10343,98638,518047270,26.99,Whole Foods,49.19,6.59,1.99,37.39
10344,98638,575714399,12.89,Whole Foods,49.19,6.59,1.99,37.39
10345,98638,587031338,54.89,Whole Foods,49.19,6.59,1.99,37.39
10346,98638,685061388,48.39,Whole Foods,49.19,6.59,1.99,37.39
10347,98638,16482322,17.59,Whole Foods,49.19,6.59,1.99,37.39
10348,98638,644054876,27.59,Whole Foods,49.19,6.59,1.99,37.39
10349,98638,373413450,11.29,Whole Foods,49.19,6.59,1.99,37.39
10350,98638,849425547,50.49,Whole Foods,49.19,6.59,1.99,37.39
10351,98638,22976162,48.69,Whole Foods,49.19,6.59,1.99,37.39
10352,98638,864093895,2.89,Whole Foods,49.19,6.59,1.99,37.39
10353,98638,234033889,17.19,Whole Foods,49.19,6.59,1.99,37.39
10354,98638,726107443,54.49,Whole Foods,49.19,6.59,1.99,37.39
10355,98638,764530996,29.39,Whole Foods,49.19,6.59,1.99,37.39
10356,98638,737234743,50.69,Whole Foods,49.19,6.59,1.99,37.39
10357,98638,430094535,28.99,Whole Foods,49.19,6.59,1.99,37.39
10358,98638,916097175,16.29,Whole Foods,49.19,6.59,1.99,37.39
10359,98638,881539712,55.99,Whole Foods,49.19,6.59,1.99,37.39
10360,98638,748626363,7.69,Whole Foods,49.19,6.59,1.99,37.39
10361,98638,599052834,16.79,Whole Foods,49.19,6.59,1.99,37.39
10362,98638,564734116,40.29,Whole Foods,49.19,6.59,1.99,37.39
10363,98638,681789308,49.49,Whole Foods,49.19,6.59,1.99,37.39
10364,98638,240924482,32.09,Whole Foods,49.19,6.59,1.99,37.39
10365,98638,687061455,36.09,Whole Foods,49.19,6.59,1.99,37.39
10366,98638,506238955,55.49,Whole Foods,49.19,6.59,1.99,37.39
10367,98638,189565540,42.59,Whole Foods,49.19,6.59,1.99,37.39
10368,98638,311625369,6.29,Whole Foods,49.19,6.59,1.99,37.39
10369,98638,979616943,1.19,Whole Foods,49.19,6.59,1.99,37.39
10370,98638,713032211,8.69,Whole Foods,49.19,6.59,1.99,37.39
10371,98638,456113225,57.49,Whole Foods,49.19,6.59,1.99,37.39
10372,98638,749133422,47.99,Whole Foods,49.19,6.59,1.99,37.39
10373,98638,193736714,55.49,Whole Foods,49.19,6.59,1.99,37.39
10374,98638,797375865,56.09,Whole Foods,49.19,6.59,1.99,37.39
10375,98638,300702726,51.29,Whole Foods,49.19,6.59,1.99,37.39
10376,98638,397250295,26.89,Whole Foods,49.19,6.59,1.99,37.39
10377,98638,21872584,7.89,Whole Foods,49.19,6.59,1.99,37.39
10378,98638,99583114,23.99,Whole Foods,49.19,6.59,1.99,37.39
10379,98638,302256456,2.49,Whole Foods,49.19,6.59,1.99,37.39
10380,98638,533704030,54.19,Whole Foods,49.19,6.59,1.99,37.39
10381,98638,506732002,53.49,Whole Foods,49.19,6.59,1.99,37.39
10382,98638,120596009,51.69,Whole Foods,49.19,6.59,1.99,37.39
10383,98638,992105314,34.09,Whole Foods,49.19,6.59,1.99,37.39
10384,98638,952287274,51.59,Whole Foods,49.19,6.59,1.99,37.39
10385,98638,958194401,36.49,Whole Foods,49.19,6.59,1.99,37.39
10386,98638,785234168,32.69,Whole Foods,49.19,6.59,1.99,37.39
10387,98638,60168857,1.99,Whole Foods,49.19,6.59,1.99,37.39
10388,98638,16999755,5.19,Whole Foods,49.19,6.59,1.99,37.39
10389,98638,305310988,53.09,Whole Foods,49.19,6.59,1.99,37.39
10390,98638,165324638,57.89,Whole Foods,49.19,6.59,1.99,37.39
10391,98638,486482090,30.49,Whole Foods,49.19,6.59,1.99,37.39
10392,98638,349132748,30.49,Whole Foods,49.19,6.59,1.99,37.39
10393,98638,338863686,6.19,Whole Foods,49.19,6.59,1.99,37.39
10394,98638,98164748,11.39,Whole Foods,49.19,6.59,1.99,37.39
10395,98638,296847415,7.89,Whole Foods,49.19,6.59,1.99,37.39
10396,98638,59479815,44.99,Whole Foods,49.19,6.59,1.99,37.39
10397,98638,171059624,33.79,Whole Foods,49.19,6.59,1.99,37.39
10398,98638,949435750,8.39,Whole Foods,49.19,6.59,1.99,37.39
10399,98638,581030587,12.69,Whole Foods,49.19,6.59,1.99,37.39
10400,98638,238245641,5.39,Whole Foods,49.19,6.59,1.99,37.39
10401,98638,932864695,26.49,Whole Foods,49.19,6.59,1.99,37.39
10402,98638,278739906,0.99,Whole Foods,49.19,6.59,1.99,37.39
10403,98638,221349675,36.79,Whole Foods,49.19,6.59,1.99,37.39
10404,98638,218958254,11.69,Whole Foods,49.19,6.59,1.99,37.39
10405,98638,838460068,57.89,Whole Foods,49.19,6.59,1.99,37.39
10406,98638,182310151,32.59,Whole Foods,49.19,6.59,1.99,37.39
10407,98638,373709792,13.99,Whole Foods,49.19,6.59,1.99,37.39
10408,98638,486230490,50.99,Whole Foods,49.19,6.59,1.99,37.39
10409,98638,312567137,18.89,Whole Foods,49.19,6.59,1.99,37.39
10410,98638,272466316,52.19,Whole Foods,49.19,6.59,1.99,37.39
10411,98638,546802474,43.79,Whole Foods,49.19,6.59,1.99,37.39
10412,98638,25313327,16.99,Whole Foods,49.19,6.59,1.99,37.39
10413,98638,340260209,41.89,Whole Foods,49.19,6.59,1.99,37.39
10414,98638,768879663,58.39,Whole Foods,49.19,6.59,1.99,37.39
10415,98638,676274385,40.79,Whole Foods,49.19,6.59,1.99,37.39
10416,98638,647962512,6.79,Whole Foods,49.19,6.59,1.99,37.39
10417,98638,447858500,20.89,Whole Foods,49.19,6.59,1.99,37.39
10418,98638,27866264,55.29,Whole Foods,49.19,6.59,1.99,37.39
10419,98638,827531126,38.69,Whole Foods,49.19,6.59,1.99,37.39
10420,98638,197321036,28.69,Whole Foods,49.19,6.59,1.99,37.39
10421,98638,981620604,36.89,Whole Foods,49.19,6.59,1.99,37.39
10422,98638,61278034,22.29,Whole Foods,49.19,6.59,1.99,37.39
10423,98638,771066892,32.39,Whole Foods,49.19,6.59,1.99,37.39
10424,98638,250622702,37.69,Whole Foods,49.19,6.59,1.99,37.39
10425,98638,306137567,25.19,Whole Foods,49.19,6.59,1.99,37.39
10426,98638,774342015,35.69,Whole Foods,49.19,6.59,1.99,37.39
10427,98638,564014969,9.59,Whole Foods,49.19,6.59,1.99,37.39
10428,98638,943281894,18.59,Whole Foods,49.19,6.59,1.99,37.39
10429,98638,912415151,24.09,Whole Foods,49.19,6.59,1.99,37.39
10430,98638,643629043,6.29,Whole Foods,49.19,6.59,1.99,37.39
10431,98638,354716417,36.39,Whole Foods,49.19,6.59,1.99,37.39
10432,98638,500505797,29.39,Whole Foods,49.19,6.59,1.99,37.39
10433,98638,765958220,16.49,Whole Foods,49.19,6.59,1.99,37.39
10434,98638,695599406,11.09,Whole Foods,49.19,6.59,1.99,37.39
10435,98638,698510708,31.79,Whole Foods,49.19,6.59,1.99,37.39
10436,98638,936330605,55.79,Whole Foods,49.19,6.59,1.99,37.39
10437,98638,16729338,7.79,Whole Foods,49.19,6.59,1.99,37.39
10438,98638,374824958,48.19,Whole Foods,49.19,6.59,1.99,37.39
10439,98638,574686428,36.19,Whole Foods,49.19,6.59,1.99,37.39
10440,98638,240879755,32.59,Whole Foods,49.19,6.59,1.99,37.39
10441,98638,481195187,33.89,Whole Foods,49.19,6.59,1.99,37.39
10442,98638,327660050,30.29,Whole Foods,49.19,6.59,1.99,37.39
10443,98638,276801250,58.19,Whole Foods,49.19,6.59,1.99,37.39
10444,98638,131820869,51.69,Whole Foods,49.19,6.59,1.99,37.39
10445,98638,162356142,46.69,Whole Foods,49.19,6.59,1.99,37.39
10446,98638,376311065,3.39,Whole Foods,49.19,6.59,1.99,37.39
10447,98638,298650567,51.59,Whole Foods,49.19,6.59,1.99,37.39
10448,98638,468699741,31.69,Whole Foods,49.19,6.59,1.99,37.39
10449,98638,277394644,20.69,Whole Foods,49.19,6.59,1.99,37.39
10450,98638,245619737,22.69,Whole Foods,49.19,6.59,1.99,37.39
10451,98638,826114350,19.99,Whole Foods,49.19,6.59,1.99,37.39
10452,98638,300970093,29.49,Whole Foods,49.19,6.59,1.99,37.39
10453,98638,791901779,45.29,Whole Foods,49.19,6.59,1.99,37.39
10454,98638,848007798,17.89,Whole Foods,49.19,6.59,1.99,37.39
10455,98638,923891080,15.39,Whole Foods,49.19,6.59,1.99,37.39
10456,98638,420577775,18.79,Whole Foods,49.19,6.59,1.99,37.39
10457,98638,441772088,24.29,Whole Foods,49.19,6.59,1.99,37.39
10458,98638,894150291,25.39,Whole Foods,49.19,6.59,1.99,37.39
10459,98638,631749882,20.59,Whole Foods,49.19,6.59,1.99,37.39
10460,98638,201346142,44.89,Whole Foods,49.19,6.59,1.99,37.39
10461,98638,86262532,49.99,Whole Foods,49.19,6.59,1.99,37.39
10462,98638,676268953,58.39,Whole Foods,49.19,6.59,1.99,37.39
10463,98638,766810433,17.99,Whole Foods,49.19,6.59,1.99,37.39
10464,98638,396134202,36.09,Whole Foods,49.19,6.59,1.99,37.39
10465,98638,494020899,46.69,Whole Foods,49.19,6.59,1.99,37.39
10466,98638,227818213,54.79,Whole Foods,49.19,6.59,1.99,37.39
10467,98638,938758588,42.09,Whole Foods,49.19,6.59,1.99,37.39
10468,98638,300705072,49.39,Whole Foods,49.19,6.59,1.99,37.39
10469,98638,416414679,28.19,Whole Foods,49.19,6.59,1.99,37.39
10470,98638,859607186,24.09,Whole Foods,49.19,6.59,1.99,37.39
10471,98638,516205909,33.29,Whole Foods,49.19,6.59,1.99,37.39
10472,98638,414105716,39.69,Whole Foods,49.19,6.59,1.99,37.39
10473,98638,48258595,17.99,Whole Foods,49.19,6.59,1.99,37.39
10474,98638,667968672,14.99,Whole Foods,49.19,6.59,1.99,37.39
10475,98638,990258086,38.29,Whole Foods,49.19,6.59,1.99,37.39
10476,98638,683810722,19.19,Whole Foods,49.19,6.59,1.99,37.39
10477,98638,988776021,36.89,Whole Foods,49.19,6.59,1.99,37.39
10478,98638,827898456,36.89,Whole Foods,49.19,6.59,1.99,37.39
10479,98638,924190396,3.29,Whole Foods,49.19,6.59,1.99,37.39
10480,98638,763083923,14.69,Whole Foods,49.19,6.59,1.99,37.39
10481,98638,63494206,21.59,Whole Foods,49.19,6.59,1.99,37.39
10482,98638,339765937,39.89,Whole Foods,49.19,6.59,1.99,37.39
10483,98638,350639776,54.09,Whole Foods,49.19,6.59,1.99,37.39
10484,98638,109076038,34.59,Whole Foods,49.19,6.59,1.99,37.39
10485,98638,251180255,13.49,Whole Foods,49.19,6.59,1.99,37.39
10486,98638,460807284,34.79,Whole Foods,49.19,6.59,1.99,37.39
10487,98638,981510405,58.19,Whole Foods,49.19,6.59,1.99,37.39
10488,98638,196407931,7.99,Whole Foods,49.19,6.59,1.99,37.39
10489,98638,509116779,1.39,Whole Foods,49.19,6.59,1.99,37.39
10490,98638,447640332,12.09,Whole Foods,49.19,6.59,1.99,37.39
10491,98638,812817987,22.09,Whole Foods,49.19,6.59,1.99,37.39
10492,98638,303796970,15.89,Whole Foods,49.19,6.59,1.99,37.39
10493,98638,986134213,57.19,Whole Foods,49.19,6.59,1.99,37.39
10494,98638,538783344,47.89,Whole Foods,49.19,6.59,1.99,37.39
10495,98638,680584021,19.89,Whole Foods,49.19,6.59,1.99,37.39
10496,98638,383194572,4.99,Whole Foods,49.19,6.59,1.99,37.39
10497,98638,645118810,35.99,Whole Foods,49.19,6.59,1.99,37.39
10498,98638,599921977,32.99,Whole Foods,49.19,6.59,1.99,37.39
10499,98638,531867954,50.79,Whole Foods,49.19,6.59,1.99,37.39
10500,98638,804094528,41.29,Whole Foods,49.19,6.59,1.99,37.39
10501,98638,923314883,21.79,Whole Foods,49.19,6.59,1.99,37.39
10502,98638,16900911,28.59,Whole Foods,49.19,6.59,1.99,37.39
10503,98638,773828271,55.59,Whole Foods,49.19,6.59,1.99,37.39
10504,98638,57394222,30.89,Whole Foods,49.19,6.59,1.99,37.39
10505,98638,509419735,37.39,Whole Foods,49.19,6.59,1.99,37.39
10506,98638,805082512,15.79,Whole Foods,49.19,6.59,1.99,37.39
10507,98638,507203618,25.29,Whole Foods,49.19,6.59,1.99,37.39
10508,98638,625438627,57.29,Whole Foods,49.19,6.59,1.99,37.39
10509,98638,87093736,24.89,Whole Foods,49.19,6.59,1.99,37.39
10510,98638,616240709,55.99,Whole Foods,49.19,6.59,1.99,37.39
10511,98638,62068892,10.69,Whole Foods,49.19,6.59,1.99,37.39
10512,98638,783399454,30.59,Whole Foods,49.19,6.59,1.99,37.39
10513,98638,757630984,26.49,Whole Foods,49.19,6.59,1.99,37.39
10514,98638,74029795,40.29,Whole Foods,49.19,6.59,1.99,37.39
10515,98638,870595943,44.59,Whole Foods,49.19,6.59,1.99,37.39
10516,98638,645331356,22.69,Whole Foods,49.19,6.59,1.99,37.39
10517,98638,383815591,56.29,Whole Foods,49.19,6.59,1.99,37.39
10518,98638,887149013,47.59,Whole Foods,49.19,6.59,1.99,37.39
10519,98638,678539677,27.59,Whole Foods,49.19,6.59,1.99,37.39
10520,98638,403149940,33.99,Whole Foods,49.19,6.59,1.99,37.39
10521,98638,256779462,26.99,Whole Foods,49.19,6.59,1.99,37.39
10522,98638,214212433,52.89,Whole Foods,49.19,6.59,1.99,37.39
10523,98638,489398729,36.19,Whole Foods,49.19,6.59,1.99,37.39
10524,98638,962420701,16.29,Whole Foods,49.19,6.59,1.99,37.39
10525,98638,716383928,28.79,Whole Foods,49.19,6.59,1.99,37.39
10526,98638,763210027,26.59,Whole Foods,49.19,6.59,1.99,37.39
10527,98638,152181269,39.69,Whole Foods,49.19,6.59,1.99,37.39
10528,98638,888354959,1.89,Whole Foods,49.19,6.59,1.99,37.39
10529,98638,475672709,39.39,Whole Foods,49.19,6.59,1.99,37.39
10530,98638,813117592,44.09,Whole Foods,49.19,6.59,1.99,37.39
10531,98638,62563085,46.79,Whole Foods,49.19,6.59,1.99,37.39
10532,98638,325885139,30.89,Whole Foods,49.19,6.59,1.99,37.39
10533,98638,238497653,37.29,Whole Foods,49.19,6.59,1.99,37.39
10534,98638,525505777,17.69,Whole Foods,49.19,6.59,1.99,37.39
10535,98638,353556196,3.39,Whole Foods,49.19,6.59,1.99,37.39
10536,98638,881311707,51.59,Whole Foods,49.19,6.59,1.99,37.39
10537,98638,484526970,4.19,Whole Foods,49.19,6.59,1.99,37.39
10538,98638,688174297,44.79,Whole Foods,49.19,6.59,1.99,37.39
10539,98638,311693284,24.39,Whole Foods,49.19,6.59,1.99,37.39
10540,98638,571419391,40.89,Whole Foods,49.19,6.59,1.99,37.39
10541,98638,242277190,51.49,Whole Foods,49.19,6.59,1.99,37.39
10542,98638,906234211,2.99,Whole Foods,49.19,6.59,1.99,37.39
10543,98638,305207870,52.49,Whole Foods,49.19,6.59,1.99,37.39
10544,98638,975793603,40.99,Whole Foods,49.19,6.59,1.99,37.39
10545,98638,838729004,6.79,Whole Foods,49.19,6.59,1.99,37.39
10546,98638,840138489,26.39,Whole Foods,49.19,6.59,1.99,37.39
10547,98638,81313305,51.99,Whole Foods,49.19,6.59,1.99,37.39
10548,98638,376851918,35.69,Whole Foods,49.19,6.59,1.99,37.39
10549,98638,955026913,52.69,Whole Foods,49.19,6.59,1.99,37.39
10550,98638,323385020,44.49,Whole Foods,49.19,6.59,1.99,37.39
10551,98638,905914857,45.19,Whole Foods,49.19,6.59,1.99,37.39
10552,98638,762004012,1.59,Whole Foods,49.19,6.59,1.99,37.39
10553,98638,832713642,27.69,Whole Foods,49.19,6.59,1.99,37.39
10554,98638,852479948,18.59,Whole Foods,49.19,6.59,1.99,37.39
10555,98638,395790602,46.09,Whole Foods,49.19,6.59,1.99,37.39
10556,98638,965083187,32.29,Whole Foods,49.19,6.59,1.99,37.39
10557,98638,651936351,2.99,Whole Foods,49.19,6.59,1.99,37.39
10558,98638,224558960,49.79,Whole Foods,49.19,6.59,1.99,37.39
10559,98638,690392986,44.49,Whole Foods,49.19,6.59,1.99,37.39
10560,98638,314205929,38.29,Whole Foods,49.19,6.59,1.99,37.39
10561,98638,905792642,9.59,Whole Foods,49.19,6.59,1.99,37.39
10562,98638,649976289,4.79,Whole Foods,49.19,6.59,1.99,37.39
10563,98638,723934665,46.79,Whole Foods,49.19,6.59,1.99,37.39
10564,98638,19982129,26.89,Whole Foods,49.19,6.59,1.99,37.39
10565,98638,704505214,28.49,Whole Foods,49.19,6.59,1.99,37.39
10566,98638,256001467,24.89,Whole Foods,49.19,6.59,1.99,37.39
10567,98638,237280009,37.49,Whole Foods,49.19,6.59,1.99,37.39
10568,98638,110497121,21.69,Whole Foods,49.19,6.59,1.99,37.39
10569,98638,428456157,24.69,Whole Foods,49.19,6.59,1.99,37.39
10570,98638,774949377,25.99,Whole Foods,49.19,6.59,1.99,37.39
10571,98638,514730047,41.89,Whole Foods,49.19,6.59,1.99,37.39
10572,98638,795937333,22.39,Whole Foods,49.19,6.59,1.99,37.39
10573,98638,499640947,0.89,Whole Foods,49.19,6.59,1.99,37.39
10574,98638,622287285,2.99,Whole Foods,49.19,6.59,1.99,37.39
10575,98638,727229928,27.89,Whole Foods,49.19,6.59,1.99,37.39
10576,98638,299905463,50.59,Whole Foods,49.19,6.59,1.99,37.39
10577,98638,346844734,45.99,Whole Foods,49.19,6.59,1.99,37.39
10578,98638,65837987,54.79,Whole Foods,49.19,6.59,1.99,37.39
10579,98638,213048650,18.59,Whole Foods,49.19,6.59,1.99,37.39
10580,98638,872889619,38.19,Whole Foods,49.19,6.59,1.99,37.39
10581,98638,193724353,41.69,Whole Foods,49.19,6.59,1.99,37.39
10582,98638,503341824,27.29,Whole Foods,49.19,6.59,1.99,37.39
10583,98638,333868779,15.99,Whole Foods,49.19,6.59,1.99,37.39
10584,98638,269567447,57.49,Whole Foods,49.19,6.59,1.99,37.39
10585,98638,506754007,48.19,Whole Foods,49.19,6.59,1.99,37.39
10586,98638,641131808,26.19,Whole Foods,49.19,6.59,1.99,37.39
10587,98638,477638150,7.39,Whole Foods,49.19,6.59,1.99,37.39
10588,98638,927693101,18.69,Whole Foods,49.19,6.59,1.99,37.39
10589,98638,230451071,23.49,Whole Foods,49.19,6.59,1.99,37.39
10590,98638,308185637,18.49,Whole Foods,49.19,6.59,1.99,37.39
10591,98638,377365657,57.29,Whole Foods,49.19,6.59,1.99,37.39
10592,98638,386428225,16.39,Whole Foods,49.19,6.59,1.99,37.39
10593,98638,421428384,57.29,Whole Foods,49.19,6.59,1.99,37.39
10594,98638,861871758,51.69,Whole Foods,49.19,6.59,1.99,37.39
10595,98638,678675568,19.89,Whole Foods,49.19,6.59,1.99,37.39
10596,98638,200253393,49.49,Whole Foods,49.19,6.59,1.99,37.39
10597,98638,886105169,47.19,Whole Foods,49.19,6.59,1.99,37.39
10598,98638,69584995,11.39,Whole Foods,49.19,6.59,1.99,37.39
10599,98638,164485660,36.59,Whole Foods,49.19,6.59,1.99,37.39
10600,98638,130186387,19.79,Whole Foods,49.19,6.59,1.99,37.39
10601,98638,495847520,56.19,Whole Foods,49.19,6.59,1.99,37.39
10602,98638,392781848,35.89,Whole Foods,49.19,6.59,1.99,37.39
10603,98638,144575642,17.09,Whole Foods,49.19,6.59,1.99,37.39
10604,98638,17066659,2.99,Whole Foods,49.19,6.59,1.99,37.39
10605,98638,162045248,55.89,Whole Foods,49.19,6.59,1.99,37.39
10606,98638,446836510,16.09,Whole Foods,49.19,6.59,1.99,37.39
10607,98638,113921219,18.79,Whole Foods,49.19,6.59,1.99,37.39
10608,98638,784408530,2.19,Whole Foods,49.19,6.59,1.99,37.39
10609,98638,86858655,2.59,Whole Foods,49.19,6.59,1.99,37.39
10610,98638,311226396,40.59,Whole Foods,49.19,6.59,1.99,37.39
10611,98638,793865483,17.49,Whole Foods,49.19,6.59,1.99,37.39
10612,98638,363196884,5.19,Whole Foods,49.19,6.59,1.99,37.39
10613,98638,728311671,21.99,Whole Foods,49.19,6.59,1.99,37.39
10614,98638,48013704,48.99,Whole Foods,49.19,6.59,1.99,37.39
10615,98638,479749486,39.49,Whole Foods,49.19,6.59,1.99,37.39
10616,98638,633357974,10.39,Whole Foods,49.19,6.59,1.99,37.39
10617,98638,545319478,52.59,Whole Foods,49.19,6.59,1.99,37.39
10618,98638,857721983,26.59,Whole Foods,49.19,6.59,1.99,37.39
10619,98638,685715810,25.79,Whole Foods,49.19,6.59,1.99,37.39
10620,98638,321012038,36.39,Whole Foods,49.19,6.59,1.99,37.39
10621,98638,436491453,55.59,Whole Foods,49.19,6.59,1.99,37.39
10622,98638,302857528,57.49,Whole Foods,49.19,6.59,1.99,37.39
10623,98638,363461563,46.69,Whole Foods,49.19,6.59,1.99,37.39
10624,98638,702239031,10.49,Whole Foods,49.19,6.59,1.99,37.39
10625,98638,129833275,26.59,Whole Foods,49.19,6.59,1.99,37.39
10626,98638,265077864,9.09,Whole Foods,49.19,6.59,1.99,37.39
10627,98638,448330081,46.89,Whole Foods,49.19,6.59,1.99,37.39
10628,98638,987411986,54.99,Whole Foods,49.19,6.59,1.99,37.39
10629,98638,70124770,55.59,Whole Foods,49.19,6.59,1.99,37.39
10630,98638,47174618,3.69,Whole Foods,49.19,6.59,1.99,37.39
10631,98638,474794200,36.39,Whole Foods,49.19,6.59,1.99,37.39
10632,98638,283434497,27.19,Whole Foods,49.19,6.59,1.99,37.39
10633,98638,874971914,17.39,Whole Foods,49.19,6.59,1.99,37.39
10634,98638,909199429,28.89,Whole Foods,49.19,6.59,1.99,37.39
10635,98638,45509167,27.19,Whole Foods,49.19,6.59,1.99,37.39
10636,98638,942541787,29.29,Whole Foods,49.19,6.59,1.99,37.39
10637,98638,434688119,14.49,Whole Foods,49.19,6.59,1.99,37.39
10638,98638,581614281,43.99,Whole Foods,49.19,6.59,1.99,37.39
10639,98638,295208432,55.29,Whole Foods,49.19,6.59,1.99,37.39
10640,98638,817674221,45.89,Whole Foods,49.19,6.59,1.99,37.39
10641,98638,714768657,26.39,Whole Foods,49.19,6.59,1.99,37.39
10642,98638,827631041,39.99,Whole Foods,49.19,6.59,1.99,37.39
10643,98638,526069074,8.79,Whole Foods,49.19,6.59,1.99,37.39
10644,98638,26959766,53.29,Whole Foods,49.19,6.59,1.99,37.39
10645,98638,19696884,5.79,Whole Foods,49.19,6.59,1.99,37.39
10646,98638,737000536,7.79,Whole Foods,49.19,6.59,1.99,37.39
10647,98638,200282631,26.49,Whole Foods,49.19,6.59,1.99,37.39
10648,98638,292740862,38.39,Whole Foods,49.19,6.59,1.99,37.39
10649,98638,151287985,19.79,Whole Foods,49.19,6.59,1.99,37.39
10650,98638,963229417,44.59,Whole Foods,49.19,6.59,1.99,37.39
10651,98638,574404121,26.49,Whole Foods,49.19,6.59,1.99,37.39
10652,98638,606279907,44.09,Whole Foods,49.19,6.59,1.99,37.39
10653,98638,918833743,6.19,Whole Foods,49.19,6.59,1.99,37.39
10654,98638,795655973,53.89,Whole Foods,49.19,6.59,1.99,37.39
10655,98638,275219414,45.09,Whole Foods,49.19,6.59,1.99,37.39
10656,98638,842968031,33.19,Whole Foods,49.19,6.59,1.99,37.39
10657,98638,555531366,11.49,Whole Foods,49.19,6.59,1.99,37.39
10658,98638,205812283,39.89,Whole Foods,49.19,6.59,1.99,37.39
10659,98638,836742374,42.59,Whole Foods,49.19,6.59,1.99,37.39
10660,98638,551067349,4.89,Whole Foods,49.19,6.59,1.99,37.39
10661,98638,332996724,40.49,Whole Foods,49.19,6.59,1.99,37.39
10662,98638,286906735,10.79,Whole Foods,49.19,6.59,1.99,37.39
10663,98638,55404606,37.19,Whole Foods,49.19,6.59,1.99,37.39
10664,98638,459605874,16.79,Whole Foods,49.19,6.59,1.99,37.39
10665,98638,614172105,31.99,Whole Foods,49.19,6.59,1.99,37.39
10666,98638,888666503,58.79,Whole Foods,49.19,6.59,1.99,37.39
10667,98638,388197861,24.99,Whole Foods,49.19,6.59,1.99,37.39
10668,98638,885481376,15.09,Whole Foods,49.19,6.59,1.99,37.39
10669,98638,53317855,34.29,Whole Foods,49.19,6.59,1.99,37.39
10670,98638,68034486,5.09,Whole Foods,49.19,6.59,1.99,37.39
10671,98638,367626432,51.69,Whole Foods,49.19,6.59,1.99,37.39
10672,98638,145210517,48.09,Whole Foods,49.19,6.59,1.99,37.39
10673,98638,561425157,11.89,Whole Foods,49.19,6.59,1.99,37.39
10674,98638,299791600,31.49,Whole Foods,49.19,6.59,1.99,37.39
10675,98638,248544810,32.29,Whole Foods,49.19,6.59,1.99,37.39
10676,98638,174429227,42.79,Whole Foods,49.19,6.59,1.99,37.39
10677,98638,127887048,8.59,Whole Foods,49.19,6.59,1.99,37.39
10678,98638,73544548,33.99,Whole Foods,49.19,6.59,1.99,37.39
10679,98638,342897052,48.09,Whole Foods,49.19,6.59,1.99,37.39
10680,98638,431156925,37.09,Whole Foods,49.19,6.59,1.99,37.39
10681,98638,857067649,53.79,Whole Foods,49.19,6.59,1.99,37.39
10682,98638,26791818,10.49,Whole Foods,49.19,6.59,1.99,37.39
10683,98638,441947799,50.49,Whole Foods,49.19,6.59,1.99,37.39
10684,98638,314756902,31.99,Whole Foods,49.19,6.59,1.99,37.39
10685,98638,919110708,14.89,Whole Foods,49.19,6.59,1.99,37.39
10686,98638,475245085,46.09,Whole Foods,49.19,6.59,1.99,37.39
10687,98638,51294147,14.29,Whole Foods,49.19,6.59,1.99,37.39
